,설치,비계,자재,바닥,이동,거푸집,추락,작업중,안전,발판,사다리,상태,거푸집,설치,계단,손가락,미흡,고정,발판,안전,안전,체결,고리,이동,운전,안전교육,안전벨트,부족,설치,부주의,부주의,가설,공구,계단,본인,인력,운반,미숙,사용,철근,자재,시스템,비계,발판,설치,동바리,이동,운반,외부,정리,골절,발목,왼쪽,통증,시스템,발판,손가락,우측,자재,비계,자의,부주의,불안전,행동,자세,실족,개인,불량,의견,실수,근로자,행동,불안전,부주의,이동,미흡,간의,대차,다림,방법,미흡,신호,체계,전달,위험,요소,주변,운반,고정,정리,목재,부상,좌측,자재,설치,무릎,거푸집,정리,비계,부분,호수,물이,형강,배치,양수기,콘크리트,장비,신호,위치,중량,손가락,엄지손가락,사이,시스템,끼임,부상,자재,우측,비계,타격,흙막이,토류판,가시,굴착,토사,작업중,설치,간이,진흙,상부,추락사고,충돌,설치,굴착기,비계,고리,결속,이동,철골빔,시야,산소,절단,단기,화상,철골빔,호스,용접,용단,연료,치의,단순,과실,자의,협소,구간,계단,가설,바닥,복구,복공,이동,이동식,비계,헛딛임,장위,겨낭줄,횡재,실선,조금,이끼,근로자,자재,정리,우마,비계,적재,정리정돈,상부,이동,원상,의사소통,신호,일치,자간,기사,상호,인조,가시,제때,관계,포트,하층,드롭,패널,얼굴,손등,조정,전달,손위,하부
이동식,0.0,0.0,0.0,0.0,0.0,0.0,0.056555193204835395,0.0,0.0,0.0,0.06207093107681719,0.042232558835947676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064223190606153,0.0,0.0,0.0,0.0,0.06744567119970499,0.0,0.0,0.0,0.0,0.0,0.0,0.08575500117089958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04745509702299589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04710630859536189,0.0,0.0,0.060383931618184866,0.0,0.0,0.0,0.0,0.0,0.25022245230881124,0.25022245230881124,0.25022245230881124,0.25022245230881124,0.25022245230881124,0.25022245230881124,0.24088624881819332,0.0,0.0,0.0,0.0,0.1899872451456031,0.0,0.0,0.0,0.34229906291965934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07009359238326493,0.0,0.0
비계,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
헛딛임,0.0,0.0,0.0,0.0,0.0,0.0,0.03527980678017233,0.0,0.0,0.0,0.04238694938359042,0.024961131647046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456998613612039,0.0,0.0,0.0,0.0,0.04476401747492021,0.0,0.0,0.0,0.0,0.0,0.0,0.05783582671599624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412933201048815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679378047361441,0.0,0.0,0.03292541401395038,0.0,0.0,0.0,0.25022245230881124,0.0,0.0,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1849753020333228,0.0,0.0,0.0,0.0,0.13458645752066042,0.0,0.0,0.0,0.28122006430262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038369882453722096,0.0,0.0
장위,0.0,0.0,0.0,0.0,0.0,0.0,0.03527980678017233,0.0,0.0,0.0,0.04238694938359042,0.024961131647046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456998613612039,0.0,0.0,0.0,0.0,0.04476401747492021,0.0,0.0,0.0,0.0,0.0,0.0,0.05783582671599624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412933201048815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679378047361441,0.0,0.0,0.03292541401395038,0.0,0.0,0.0,0.25022245230881124,0.0,0.1946340847393843,0.0,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1849753020333228,0.0,0.0,0.0,0.0,0.13458645752066042,0.0,0.0,0.0,0.28122006430262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038369882453722096,0.0,0.0
겨낭줄,0.0,0.0,0.0,0.0,0.0,0.0,0.03527980678017233,0.0,0.0,0.0,0.04238694938359042,0.024961131647046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456998613612039,0.0,0.0,0.0,0.0,0.04476401747492021,0.0,0.0,0.0,0.0,0.0,0.0,0.05783582671599624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412933201048815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679378047361441,0.0,0.0,0.03292541401395038,0.0,0.0,0.0,0.25022245230881124,0.0,0.1946340847393843,0.1946340847393843,0.0,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1849753020333228,0.0,0.0,0.0,0.0,0.13458645752066042,0.0,0.0,0.0,0.28122006430262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038369882453722096,0.0,0.0
횡재,0.0,0.0,0.0,0.0,0.0,0.0,0.03527980678017233,0.0,0.0,0.0,0.04238694938359042,0.024961131647046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456998613612039,0.0,0.0,0.0,0.0,0.04476401747492021,0.0,0.0,0.0,0.0,0.0,0.0,0.05783582671599624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412933201048815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679378047361441,0.0,0.0,0.03292541401395038,0.0,0.0,0.0,0.25022245230881124,0.0,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.0,0.1946340847393843,0.1946340847393843,0.1849753020333228,0.0,0.0,0.0,0.0,0.13458645752066042,0.0,0.0,0.0,0.28122006430262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038369882453722096,0.0,0.0
실선,0.0,0.0,0.0,0.0,0.0,0.0,0.03527980678017233,0.0,0.0,0.0,0.04238694938359042,0.024961131647046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456998613612039,0.0,0.0,0.0,0.0,0.04476401747492021,0.0,0.0,0.0,0.0,0.0,0.0,0.05783582671599624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412933201048815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679378047361441,0.0,0.0,0.03292541401395038,0.0,0.0,0.0,0.25022245230881124,0.0,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.0,0.1946340847393843,0.1849753020333228,0.0,0.0,0.0,0.0,0.13458645752066042,0.0,0.0,0.0,0.28122006430262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038369882453722096,0.0,0.0
조금,0.0,0.0,0.0,0.0,0.0,0.0,0.03527980678017233,0.0,0.0,0.0,0.04238694938359042,0.024961131647046667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04456998613612039,0.0,0.0,0.0,0.0,0.04476401747492021,0.0,0.0,0.0,0.0,0.0,0.0,0.05783582671599624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02412933201048815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02679378047361441,0.0,0.0,0.03292541401395038,0.0,0.0,0.0,0.25022245230881124,0.0,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.1946340847393843,0.0,0.1849753020333228,0.0,0.0,0.0,0.0,0.13458645752066042,0.0,0.0,0.0,0.28122006430262514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038369882453722096,0.0,0.0
이끼,0.0,0.0,0.0,0.0,0.0,0.0,0.03260852015039359,0.0,0.0,0.0,0.040143348181576534,0.023201277461889446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04135374902369745,0.0,0.0,0.0,0.0,0.042116777219921464,0.0,0.0,0.0,0.0,0.0,0.0,0.054258827345413256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022297715743999663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025362577801729694,0.0,0.0,0.030807116118222462,0.0,0.0,0.0,0.24088624881819332,0.0,0.1849753020333228,0.1849753020333228,0.1849753020333228,0.1849753020333228,0.1849753020333228,0.1849753020333228,0.0,0.0,0.0,0.0,0.0,0.127654712418159,0.0,0.0,0.0,0.2720851046090867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03622465135095886,0.0,0.0
근로자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09580681527374538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08443799440501724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39104045855716296,0.33547294736778943,0.2098060889126484,0.0,0.0,0.2736695602703869,0.3300663568275827,0.3535222189900832,0.2653404607854565,0.18975482992939674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948662607271548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22019714840853088,0.11866309465935534,0.1907572836076174,0.10880370796869844,0.10682712672391068,0.1861794057055121,0.20400300522434717,0.300368140145221,0.18404364472146165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10708859141601093
자재,0.0,0.0,0.0,0.0,0.0,0.0,0.02959572200054974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01981952587409387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017825675742487865,0.0,0.0,0.0,0.0,0.0,0.0,0.10375037478695717,0.0,0.0,0.09768690318927924,0.0,0.08858039499483077,0.061600961052019294,0.03464051024341408,0.03177194317684773,0.0,0.16437148683232647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10431227968274974,0.010208151947873272,0.0,0.07261981848655814,0.0,0.052622450269941515,0.0,0.0,0.05886386710466008,0.0789732799048659,0.0,0.0,0.05143785520203847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012015252646939456,0.011029650579393946,0.11716171688531762,0.0630332004788849,0.05495870181711964,0.24112073176625715,0.072767903105824,0.11829924835688962,0.0,0.08627245013008591,0.0,0.05164210094101348,0.0,0.0,0.0,0.0,0.0,0.03217069624940451,0.0,0.0,0.0,0.0,0.0,0.0,0.18172626591536656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015740954612389547,0.0,0.0,0.03210003142179379,0.006502937286879487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22019714840853088,0.0,0.2554712672981515,0.1310557577564829,0.3533893006192921,0.12940296557426975,0.12188363681557873,0.12416673672737388,0.19302966041703207,0.11550659136494962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02696069796428412
정리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02290906218738352,0.0,0.0,0.0,0.0,0.0,0.0,0.06710880886127366,0.0,0.0,0.06375970403358094,0.0,0.0,0.028054370815574332,0.016511196925121575,0.0,0.0,0.08346580503794401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22240019787036425,0.0,0.06611732281902497,0.0,0.05604573643402701,0.07447604156877255,0.07440056684872137,0.1241701806338046,0.06412464504412585,0.0,0.06655495801453261,0.0,0.04655758979791598,0.0,0.0,0.0600113868667372,0.05683856411358609,0.0,0.0,0.05126128251822126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013067716085955736,0.0,0.0,0.12140513925881466,0.03172812439208263,0.09396077710378231,0.0,0.023114030169490787,0.0,0.01607126875402279,0.0,0.0,0.0,0.0,0.0,0.018057422283587133,0.0,0.0,0.0,0.0,0.0,0.0,0.12073504722565626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022524090103995493,0.0,0.0,0.015189566744613027,0.012133692350038272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11866309465935534,0.2554712672981515,0.0,0.10895248757849536,0.19357319956524405,0.10584356036559045,0.10156582829286383,0.10008986697527769,0.10580855328914959,0.0924681090910671,0.0,0.06678186345380199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06200364601724402,0.0,0.03021790018086653
우마,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02914916747998655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026193963685525287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021285916802303927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029798653771436905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024987146487511228,0.0,0.0,0.0,0.02580303924793638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907572836076174,0.1310557577564829,0.10895248757849536,0.0,0.06103539674420221,0.1042993741478977,0.11401676324210794,0.08826968797787495,0.05557373480942311,0.10681279677582825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
비계,0.0,0.0,0.0,0.0,0.0,0.0,0.03875860426657078,0.0,0.0,0.0,0.01561859142254719,0.013253753399182675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021193986712307093,0.0,0.0,0.0,0.0,0.0,0.0,0.01498853002267387,0.0,0.0,0.0,0.0,0.026052105206143348,0.0,0.0,0.0,0.0,0.0,0.017998109880865264,0.024965520278840445,0.0,0.0,0.0,0.0,0.0,0.0950284718569714,0.0,0.0,0.090956900944005,0.0,0.08834107688285779,0.05597617730046689,0.0344011921314411,0.031532625064874746,0.0,0.15847963032017065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015788221063635893,0.0965535966861912,0.015764251795977156,0.0,0.06564288445662167,0.0,0.045645516240005034,0.0,0.0,0.04894083878193248,0.06993758176216426,0.0,0.0,0.04494459331718713,0.0,0.0,0.0,0.0,0.0,0.0,0.014406277534680982,0.0,0.0,0.0,0.11554688108026659,0.06165768278580684,0.07202655356643739,0.23220185454747877,0.0636267080750973,0.10994679663387506,0.0,0.08109761475843438,0.0,0.05029534893007529,0.0,0.0,0.0,0.0,0.0,0.03329552813631707,0.0,0.0,0.0,0.0,0.13181188079255488,0.1233697766096363,0.22193024539468448,0.05193568206326206,0.0,0.04835864629727208,0.04752095847962237,0.0,0.0,0.044940871290504336,0.0,0.0,0.0,0.0,0.04551088126772228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084277501795551,0.0,0.0,0.038225110496211884,0.005029559184042542,0.0,0.0,0.1899872451456031,0.0,0.13458645752066042,0.13458645752066042,0.13458645752066042,0.13458645752066042,0.13458645752066042,0.13458645752066042,0.127654712418159,0.10880370796869844,0.35338930061929213,0.19357319956524405,0.06103539674420221,0.0,0.08205471071335618,0.055878330362640054,0.07767367284194153,0.4392660604090868,0.052711853850107196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022413674991367927,0.0,0.01959224868770831
