,비계,거푸집,바닥,철거,작업중,발판,자재,추락,이동,정리,상태,그라인더,요인,관리,진행,사망,착용,조치,원인,가시,안전,위험,부족,자의,대한,확보,미흡,고리,개인,거리,골절,손가락,부상,손목,왼쪽,우측,오른쪽,동바리,거푸집,늑골,부상,거푸집,부가,가드레일,볼트,코킹,왼쪽,손가락,튀어,빠루,계단,가설,사다리,자재,교량,정리,보도,지지,발판,슬라브,벽체,콘크리트,낙하,비계,철거,공사,적벽,시공,거푸집,하부,부주의,순서,결빙,동작,부적정,자세,원인,낙상,불량,도중,지붕,토사,추락,설치,건물,안전,철거,슬레이트,붕괴,살수,자의,부주의,단순,과실,개인,발판,상체,태자,신설,자재,어깨,왼쪽,본인,강제,선관,제거,좌측,부위,거푸집,발등,폐기물,적재,트럭,자재,차량,야적,컨테이너,운반,상부,철거,손가락,사이,왼손,거푸집,엄지손가락,러그,정리,자재,새끼손가락,끼임,근로자,부주의,지주,인적,공간,계단,거푸집,요인,실행,탈구,물이,호수,낙하,잔해,빗물,잔재,철거,발기,물의,안전모,미흡,통제,주변,환경,고소,순서,대한,우물,경내,풍속,목재,나무,수목,객체,아웃,트리,가해,벌목,대상,선별,흙막이,충돌,갱폼,받침,순간,가설,바닥,추락,하층,볼트,이동식,이동,경로,비계,협소,배관,인계,주형,음으로,라켓,횡대,수평,외부,난간,시스템,소형,안전,체인,블럭,승강
선관,0.0,0.041880479940954826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022591447620466915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02873338600857983,0.01808261476701793,0.0,0.01940667056160046,0.041880479940954826,0.0,0.0,0.041880479940954826,0.0,0.0,0.0,0.0,0.02873338600857983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041880479940954826,0.015108184671688311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08585210202784228,0.02873338600857983,0.040748489679771245,0.04440171559409449,0.0,0.025808332032132317,0.02449307342619101,0.023917534304476813,0.041880479940954826,0.032267684818270456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041880479940954826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041880479940954826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023526118734040643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
제거,0.0,0.023518676180861658,0.021677228790808634,0.023002762580338475,0.024659601294624644,0.0,0.012185101827203039,0.014720228166344756,0.0,0.017045575461895206,0.022645053173294127,0.021823887957628806,0.0,0.0,0.020504813102962986,0.0,0.018488881315304947,0.0,0.0,0.018709585268685,0.0,0.0,0.0,0.0,0.017924974127550692,0.0,0.01638300795311159,0.0,0.0,0.0,0.0,0.0,0.023734197248601346,0.02104973141059529,0.02602129994036017,0.023455521222786907,0.0,0.023065732546049558,0.023518676180861658,0.0,0.023734197248601346,0.023518676180861658,0.0,0.0,0.02187517933987022,0.0,0.02602129994036017,0.0,0.019231889231006112,0.017668646153751497,0.0,0.02208154366237297,0.0,0.012185101827203039,0.0,0.017045575461895206,0.0,0.0,0.0,0.018888015457075864,0.03610815696778105,0.0,0.0219357781734627,0.0,0.023002762580338475,0.01638318918689975,0.0,0.0,0.023518676180861658,0.02498739328713556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014720228166344756,0.028524735019792684,0.0,0.0,0.023002762580338475,0.0,0.015209552360863859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012185101827203039,0.0526921589912206,0.02602129994036017,0.028796508714235464,0.025808332032132317,0.025808332032132317,0.0,0.022348875561457274,0.02138980089401963,0.023518676180861658,0.02330709435617938,0.0,0.0,0.0,0.012185101827203039,0.0,0.0,0.0,0.0,0.021469879577929712,0.023002762580338475,0.0,0.03041209536622287,0.0,0.023518676180861658,0.0,0.0,0.017045575461895206,0.012185101827203039,0.0,0.01676388700243357,0.0,0.0,0.0,0.0,0.0,0.0,0.023518676180861658,0.0,0.0,0.0,0.0,0.0,0.0219357781734627,0.0,0.0,0.0,0.023002762580338475,0.018861949017487816,0.0,0.0,0.01638300795311159,0.03410652083449991,0.03283069124985037,0.02594063764327553,0.027260431478260204,0.0,0.017924974127550692,0.0,0.0,0.0,0.06587043725101242,0.05084254837506831,0.04184673925562481,0.030811881529622765,0.030074050589597275,0.030074050589597275,0.030411571835788655,0.02903552305765479,0.023413685055318784,0.01772341853491819,0.0,0.0,0.0,0.0,0.0300094553246554,0.02208154366237297,0.021677228790808634,0.014720228166344756,0.022037237363460648,0.02187517933987022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
좌측,0.013913949184770697,0.01549006736299783,0.01572672978725759,0.0208831929142966,0.016978936741290557,0.012469742332527218,0.01606141562092856,0.01397518689369811,0.0,0.016482333349354724,0.0,0.01452050736373872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018358541172612736,0.0,0.0,0.0,0.0,0.016690620741456327,0.0,0.023196759357391777,0.022998057601706853,0.0,0.030921832499875755,0.01549006736299783,0.0,0.016690620741456327,0.01549006736299783,0.0,0.0,0.018925998394187054,0.0,0.023196759357391777,0.0,0.0,0.015953954267654856,0.0,0.0,0.0,0.01606141562092856,0.0,0.016482333349354724,0.0,0.0,0.012469742332527218,0.0,0.029579188009040247,0.0,0.019671647339222983,0.013913949184770697,0.0208831929142966,0.014654404612018248,0.0,0.0,0.01549006736299783,0.02619026358258638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01397518689369811,0.02017665490560649,0.01836977492142531,0.0,0.0208831929142966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012469742332527218,0.0,0.0,0.0,0.01606141562092856,0.050442103415931416,0.023196759357391777,0.02565002802008976,0.02449307342619101,0.02449307342619101,0.022348875561457274,0.0,0.019803355114029565,0.01549006736299783,0.03440169611070524,0.0,0.030303657521091727,0.0,0.01606141562092856,0.0,0.0,0.0,0.0,0.029899619386434526,0.0208831929142966,0.0,0.0,0.0,0.01549006736299783,0.0,0.0,0.016482333349354724,0.01606141562092856,0.0,0.021632571128736847,0.0,0.0,0.0,0.0,0.0,0.0,0.01549006736299783,0.0,0.0,0.0,0.0,0.0,0.019671647339222983,0.0,0.0,0.0,0.0208831929142966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01572672978725759,0.01397518689369811,0.0,0.018925998394187054,0.0,0.0,0.0,0.013913949184770697,0.0,0.0,0.0,0.0,0.0,0.0,0.05935959248913312,0.054050045976162496,0.05212153929973171,0.04628217728504719,0.04480758754253229,0.041513103228562706,0.0,0.040515308182468984,0.03930766654747603,0.034680217709053995
부위,0.024962635186062333,0.015812323177029772,0.0,0.012121318650791845,0.01665724952961962,0.01150350938502159,0.011935282089502518,0.014437302564982496,0.01935849558712586,0.0,0.0,0.01774042704947256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01748165093520308,0.01503718521862679,0.0,0.01710221979423932,0.015812323177029772,0.0,0.0,0.015812323177029772,0.0,0.0,0.0,0.0,0.01748165093520308,0.0,0.0,0.0,0.0,0.0,0.02007562784166479,0.011935282089502518,0.0,0.0,0.0,0.01663465520432371,0.01150350938502159,0.0,0.045372013278493314,0.0280251138379147,0.027813611606679913,0.024962635186062333,0.012121318650791845,0.0,0.016320535875599097,0.01749063515818128,0.015812323177029772,0.02010233321927854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014437302564982496,0.0,0.0,0.0,0.012121318650791845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01150350938502159,0.0,0.0,0.0,0.011935282089502518,0.05107434436545096,0.01748165093520308,0.02331893137770753,0.023917534304476813,0.023917534304476813,0.02138980089401963,0.019803355114029565,0.0,0.015812323177029772,0.019040204972060833,0.0,0.0,0.0,0.011935282089502518,0.0,0.0,0.0,0.0,0.01581631395501125,0.012121318650791845,0.0,0.0,0.0,0.015812323177029772,0.0,0.0,0.0,0.011935282089502518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015812323177029772,0.0,0.0,0.0,0.0,0.0,0.027813611606679913,0.0,0.0,0.0,0.012121318650791845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014437302564982496,0.0,0.0,0.08544689195712861,0.01935849558712586,0.055751347900511505,0.024962635186062333,0.04379594245525866,0.03881720555740431,0.03626343432226095,0.03626343432226095,0.03626343432226095,0.03626343432226095,0.0,0.0,0.0,0.0,0.035034088820020286,0.0,0.0,0.0,0.0,0.0
거푸집,0.038431530986300234,0.0,0.015698621545308048,0.013268382930987378,0.01866650134678663,0.023316158580410768,0.013441052560313709,0.009291149332241611,0.022004457340929776,0.013449874756120537,0.0,0.0,0.011128320793380931,0.010257341178381733,0.01380091661063431,0.0,0.0,0.0,0.0,0.017310273423664292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565178640293752,0.026547730919379914,0.022143127308207926,0.014288819762641946,0.016178425701632655,0.017880454148451044,0.03530490015785611,0.01695185352596815,0.0,0.03059027121168663,0.022143127308207926,0.0,0.013599938350594733,0.01335313730067137,0.020508917829910683,0.011980732505681744,0.016178425701632655,0.026547730919379914,0.01872894515067331,0.01804046938486407,0.020012911828566897,0.021535392815870233,0.01710565108643104,0.013441052560313709,0.0,0.013449874756120537,0.0,0.0,0.023316158580410768,0.01278229463338033,0.03842365921048606,0.016788666515983427,0.017239812071169095,0.038431530986300234,0.013268382930987378,0.013564883505402357,0.03482086052262452,0.034692745990546045,0.0,0.014672924618181468,0.06956488893641574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009291149332241611,0.0,0.0,0.0,0.013268382930987378,0.0,0.0,0.0,0.0,0.06956488893641574,0.0,0.0,0.0,0.023316158580410768,0.0,0.0,0.0,0.013441052560313709,0.08389809249468963,0.016178425701632655,0.014162688582023042,0.041880479940954826,0.041880479940954826,0.023518676180861658,0.01549006736299783,0.015812323177029772,0.0,0.03882003847573046,0.0,0.0,0.0,0.013441052560313709,0.0,0.0,0.0,0.0,0.022196163652197332,0.013268382930987378,0.026547730919379914,0.030934326024748562,0.03254129138069109,0.0,0.02094056357544379,0.018884422309438063,0.013449874756120537,0.013441052560313709,0.018529439099369945,0.021943269371056194,0.08083615381015402,0.06956488893641574,0.02062673445721071,0.018298610331744816,0.017864183107643886,0.020012911828566897,0.0,0.011128320793380931,0.01355199082416396,0.01355199082416396,0.0,0.0,0.017239812071169095,0.0,0.0,0.0,0.013268382930987378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049174516217220895,0.02743606923400439,0.025509784869279076,0.0,0.027084469539711872,0.021535392815870233,0.015698621545308048,0.009291149332241611,0.021256001045525136,0.020508917829910683,0.0,0.022004457340929776,0.0,0.038431530986300234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
발등,0.0,0.03882003847573046,0.0,0.01371905062277096,0.011368340413422764,0.0,0.0,0.0,0.0,0.0,0.0,0.020079941966318526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01700265779656276,0.0,0.02850336399423607,0.021578823949385196,0.0,0.028159214410175507,0.03882003847573046,0.0,0.01700265779656276,0.03882003847573046,0.0,0.0,0.015377649091974335,0.0,0.02850336399423607,0.0,0.0,0.014345188430245896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015911456279967887,0.0,0.01371905062277096,0.0,0.0,0.0,0.03882003847573046,0.021657425841170842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01371905062277096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06550943107993273,0.02850336399423607,0.03279452715025747,0.032267684818270456,0.032267684818270456,0.02330709435617938,0.03440169611070524,0.019040204972060833,0.03882003847573046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01690702878114346,0.01371905062277096,0.0,0.0,0.0,0.03882003847573046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03882003847573046,0.0,0.0,0.0,0.0,0.0,0.015911456279967887,0.0,0.0,0.0,0.01371905062277096,0.017112964634047864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015377649091974335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048266682056604844,0.04066760180379158,0.03316837001011806,0.038935773213996286,0.04350058442809578,0.03484459702139011,0.0,0.027018216795989723,0.025624533148235575,0.02873141584154641
폐기물,0.0,0.0,0.04453186855009336,0.041483865893294204,0.0,0.0,0.0639640872288818,0.0,0.0,0.039304803295603416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639640872288818,0.0,0.039304803295603416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041483865893294204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041483865893294204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639640872288818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420020210546039,0.13359846623365038,0.0639640872288818,0.12168824753429593,0.11755311893833094,0.11755311893833094,0.08332405585395695,0.056822214711094866,0.041483865893294204,0.0,0.0,0.0,0.0,0.0,0.0,0.039304803295603416,0.0639640872288818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041483865893294204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04453186855009336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055616876825000876,0.054977912167018646,0.0
적재,0.0,0.0,0.03222954225716374,0.029784145491456873,0.0,0.0,0.04611407771439684,0.0,0.0,0.031117332200021202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04611407771439684,0.0,0.031117332200021202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029784145491456873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029784145491456873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04611407771439684,0.0,0.0,0.0,0.0,0.0,0.0,0.030303657521091727,0.0,0.0,0.0,0.1420020210546039,0.0,0.10392119040616048,0.04611407771439684,0.09286516849372867,0.08784861172023543,0.08784861172023543,0.06183139414748145,0.04159484204632217,0.029784145491456873,0.0,0.0,0.0,0.0,0.0,0.0,0.031117332200021202,0.04611407771439684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029784145491456873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03222954225716374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041989497494934025,0.040534570285568186,0.0
트럭,0.0,0.0,0.025097559661567632,0.022867390453115137,0.0,0.0,0.037027783121278954,0.0,0.0,0.02124025130838009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037027783121278954,0.0,0.02124025130838009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022867390453115137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022867390453115137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037027783121278954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13359846623365038,0.10392119040616048,0.0,0.037027783121278954,0.08451168721958308,0.07930133673108013,0.07930133673108013,0.053353967941803304,0.034092521415065184,0.022867390453115137,0.0,0.0,0.0,0.0,0.0,0.0,0.02124025130838009,0.037027783121278954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022867390453115137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025097559661567632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038062355162420826,0.03663507929095036,0.0
자재,0.02287208400400703,0.013441052560313709,0.011389281905021129,0.012136672884847407,0.01442019866565888,0.011890575812638948,0.0,0.020175920428759764,0.020097060222557802,0.01447856981874611,0.0,0.0,0.0,0.01469278447920613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169068745395768,0.01564581578166173,0.0,0.012666836018247227,0.0,0.0,0.012155102628407815,0.0,0.0,0.09483369168487686,0.0,0.0,0.0,0.013616972571500336,0.0,0.012641480847888659,0.013441052560313709,0.0,0.0,0.013441052560313709,0.0,0.0,0.0,0.0,0.0,0.09483369168487686,0.0,0.0,0.029909229247139058,0.06001676044461597,0.05863048759000795,0.0,0.016597496062508713,0.01447856981874611,0.010776620977672504,0.04266196156628385,0.011890575812638948,0.011703592863804428,0.0,0.0,0.013076349650520678,0.02287208400400703,0.012136672884847407,0.010871607593149502,0.0,0.0,0.013441052560313709,0.011548636286312875,0.18569812696016305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020175920428759764,0.0,0.0,0.0,0.012136672884847407,0.0,0.0,0.0,0.01564581578166173,0.18569812696016305,0.06554318080412663,0.05489266980343778,0.012155102628407815,0.011890575812638948,0.01619341146668237,0.01619341146668237,0.01619341146668237,0.0,0.0,0.0,0.0,0.0,0.0,0.012185101827203039,0.01606141562092856,0.011935282089502518,0.013441052560313709,0.0,0.0639640872288818,0.04611407771439684,0.037027783121278954,0.0,0.0312943990212687,0.026402937643986733,0.026402937643986733,0.0266793615162564,0.023885631449702144,0.012136672884847407,0.09483369168487686,0.06842370824190172,0.06679674547073096,0.013441052560313709,0.05042376356634722,0.050422147191008654,0.01447856981874611,0.0,0.046019252152632376,0.015293815687065216,0.06752387364692729,0.18569812696016305,0.0,0.0,0.02000512105508045,0.029909229247139058,0.013441052560313709,0.0,0.0,0.0,0.0,0.0,0.013076349650520678,0.0,0.0,0.0,0.012136672884847407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06001676044461597,0.011389281905021129,0.020175920428759764,0.0,0.0,0.0,0.020097060222557802,0.0,0.02287208400400703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
차량,0.0,0.0,0.022835450924295845,0.023914368541680928,0.0,0.0,0.0312943990212687,0.0,0.0,0.01880873850712855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312943990212687,0.0,0.01880873850712855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023914368541680928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023914368541680928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312943990212687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12168824753429593,0.09286516849372867,0.08451168721958308,0.0312943990212687,0.0,0.06861430196289893,0.06861430196289893,0.04608660068502961,0.030578094549583983,0.023914368541680928,0.0,0.0,0.0,0.0,0.0,0.0,0.01880873850712855,0.0312943990212687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998910994116037,0.023914368541680928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022835450924295845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03317328083354247,0.03182317664796538,0.0
야적,0.0,0.0,0.017823577017300828,0.015917277158285486,0.0,0.0,0.026402937643986733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026402937643986733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015917277158285486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015917277158285486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026402937643986733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11755311893833094,0.08784861172023543,0.07930133673108013,0.026402937643986733,0.06861430196289893,0.0,0.06366692277335036,0.04085777147856434,0.025792201382895532,0.015917277158285486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026402937643986733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015917277158285486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017823577017300828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030862888617021113,0.02950906331455368,0.0
