Source,Target,Type,Id,Label,Weight,Color
발판,끼임,Directed,33920,,0.051713,"#000000"
발판,공간,Directed,33922,,0.045084,"#000000"
발판,안전모,Directed,33927,,0.03813,"#000000"
발판,충돌,Directed,33928,,0.069062,"#000000"
발판,이동식,Directed,33932,,0.203303,"#000000"
발판,경로,Directed,33934,,0.12403,"#000000"
발판,협소,Directed,33936,,0.140851,"#000000"
발판,배관,Directed,33937,,0.093047,"#000000"
발판,인계,Directed,33938,,0.076391,"#000000"
발판,주형,Directed,33939,,0.076391,"#000000"
발판,음으로,Directed,33940,,0.076391,"#000000"
발판,라켓,Directed,33941,,0.076391,"#000000"
발판,횡대,Directed,33942,,0.093759,"#000000"
발판,수평,Directed,33943,,0.082753,"#000000"
발판,외부,Directed,33944,,0.081874,"#000000"
발판,난간,Directed,33945,,0.079178,"#000000"
발판,시스템,Directed,33946,,0.105318,"#000000"
발판,소형,Directed,33947,,0.064882,"#000000"
발판,체인,Directed,33948,,0.062147,"#000000"
발판,블럭,Directed,33949,,0.062843,"#000000"
발판,승강,Directed,33950,,0.059904,"#000000"
자재,비계,Directed,33951,,0.343081,"#000000"
자재,거푸집,Directed,33952,,0.470437,"#000000"
자재,바닥,Directed,33953,,0.113893,"#000000"
자재,철거,Directed,33954,,0.303417,"#000000"
자재,작업중,Directed,33955,,0.072101,"#000000"
자재,발판,Directed,33956,,0.178359,"#000000"
자재,추락,Directed,33957,,0.302639,"#000000"
자재,이동,Directed,33958,,0.200971,"#000000"
자재,정리,Directed,33959,,0.217179,"#000000"
자재,관리,Directed,33960,,0.073464,"#000000"
자재,부족,Directed,33961,,0.084534,"#000000"
자재,자의,Directed,33962,,0.156458,"#000000"
자재,확보,Directed,33963,,0.063334,"#000000"
자재,개인,Directed,33964,,0.121551,"#000000"
자재,손가락,Directed,33965,,1.422505,"#000000"
자재,우측,Directed,33966,,0.068085,"#000000"
자재,동바리,Directed,33967,,0.063207,"#000000"
자재,계단,Directed,33971,,0.299092,"#000000"
자재,가설,Directed,33972,,0.600168,"#000000"
자재,사다리,Directed,33973,,0.293152,"#000000"
자재,교량,Directed,33974,,0.082987,"#000000"
자재,보도,Directed,33976,,0.053883,"#000000"
자재,지지,Directed,33977,,0.21331,"#000000"
자재,슬라브,Directed,33979,,0.058518,"#000000"
자재,낙하,Directed,33980,,0.130764,"#000000"
자재,공사,Directed,33983,,0.054358,"#000000"
자재,하부,Directed,33985,,0.057743,"#000000"
자재,부주의,Directed,33986,,2.785472,"#000000"
자재,단순,Directed,33991,,0.327716,"#000000"
자재,과실,Directed,33992,,0.274463,"#000000"
자재,상체,Directed,33995,,0.080967,"#000000"
자재,태자,Directed,33996,,0.080967,"#000000"
자재,신설,Directed,33997,,0.080967,"#000000"
자재,제거,Directed,33998,,0.060926,"#000000"
자재,좌측,Directed,33999,,0.080307,"#000000"
자재,부위,Directed,34000,,0.059676,"#000000"
자재,폐기물,Directed,34002,,0.31982,"#000000"
자재,적재,Directed,34003,,0.23057,"#000000"
자재,트럭,Directed,34004,,0.185139,"#000000"
자재,차량,Directed,34005,,0.156472,"#000000"
자재,야적,Directed,34006,,0.132015,"#000000"
자재,컨테이너,Directed,34007,,0.132015,"#000000"
자재,운반,Directed,34008,,0.133397,"#000000"
자재,상부,Directed,34009,,0.119428,"#000000"
자재,사이,Directed,34012,,0.342119,"#000000"
자재,왼손,Directed,34013,,0.333984,"#000000"
자재,엄지손가락,Directed,34015,,0.252119,"#000000"
