,자의,부주의,옹벽,바닥,절단,인지,단순,용기,작업중,신호,근로자,불안전,행동,부주의,이동,부족,경계,자재,공유,정보,호수,신호,장비,배치,충돌,덤프트럭,운전,위치,지대,전달,이동,자재,보행,균형,구간,사면,낙상,인지,증가,장애물,질병,원인,복용,지병,개인,추정,증상,고혈압,정맥,심정지,부주의,주위,수사,램프,모름,자상,사인,마기,광역,암표,나무,벌목,수목,가지,방향,대피,소나무,가격,크레인,아웃,장비,토사,설치,안전,미흡,운전,굴착기,이동,적재,상태,본인,부주의,집중,미숙,당사자,혼자,마무리,암석,잘못,노면,손가락,끼임,강재,사이,손잡이,과정,파일,사보,포스트,왼손,골절,부상,왼쪽,발목,오른쪽,우측,절단,바닥,근로자,부위,개인,자의,부주의,부족,실수,대한,낙상,하치,의욕,인동,불안전,행동,자세,자의,산마루,무의식,케이싱,취급,자간,중량
이동,0.0,0.05932701523889723,0.024300294065461435,0.0,0.0,0.019132420081280403,0.0,0.0,0.018853754979873967,0.0,0.18381493774937824,0.08658957654368356,0.08173630752301793,0.05932701523889723,0.0,0.058381037863607044,0.04032896725511292,0.04558458592605127,0.046888763376728496,0.046888763376728496,0.0,0.0,0.0276562024098825,0.0,0.0,0.0,0.02415259797970496,0.0,0.0,0.0,0.0,0.04558458592605127,0.06609738298812026,0.06309175013762468,0.04604545572746047,0.05262920382645398,0.12904554414791206,0.019132420081280403,0.05168254953650242,0.04804453217440361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05932701523889723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276562024098825,0.02833622513412339,0.030058757481389253,0.019833654185497988,0.02460589805327288,0.02415259797970496,0.02365636403905785,0.0,0.022260367529383526,0.02180633549121093,0.0,0.05932701523889723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03680378943987902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18381493774937824,0.0,0.0,0.0,0.05932701523889723,0.058381037863607044,0.0,0.0,0.12904554414791206,0.0,0.0,0.0,0.08658957654368356,0.08173630752301793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자재,0.0,0.047524690752891174,0.0,0.0,0.0,0.015737556001138266,0.0,0.0,0.0,0.0,0.1720126132633722,0.07478725205767751,0.06993398303701187,0.047524690752891174,0.04558458592605127,0.046578713377601,0.027489467043994034,0.0,0.035086438890722445,0.035086438890722445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04558458592605127,0.0,0.05562303159449863,0.05262108551613208,0.03650587230357584,0.040916130306055204,0.02403552674368336,0.015737556001138266,0.04120092960720677,0.03775409024975704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047524690752891174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019237103025632706,0.01955652067411312,0.0,0.0,0.0,0.0,0.04558458592605127,0.014273599035192598,0.012302337855643176,0.0,0.047524690752891174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02826098851328393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720126132633722,0.0,0.0,0.0,0.047524690752891174,0.046578713377601,0.0,0.0,0.02403552674368336,0.0,0.0,0.0,0.07478725205767751,0.06993398303701187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
보행,0.0,0.0,0.0,0.0,0.0,0.06712975624076895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609738298812026,0.0,0.03871435476507124,0.05562303159449863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06609738298812026,0.05562303159449863,0.0,0.07804658823562557,0.05238487408191872,0.06259152289568364,0.06763646194023368,0.06712975624076895,0.06627549047267801,0.06076201459875472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028309098446039294,0.02819624276192839,0.0,0.0,0.0,0.0,0.06609738298812026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03665781289997248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06763646194023368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
균형,0.0,0.0,0.0,0.0,0.0,0.06406299447115059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309175013762468,0.0,0.03619742766605592,0.05262108551613208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309175013762468,0.05262108551613208,0.07804658823562557,0.0,0.05033902066052001,0.06031135747260466,0.06456970017061531,0.06406299447115059,0.0631919904825582,0.05785870223961487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028136434334863493,0.026814246188470767,0.0,0.0,0.0,0.0,0.06309175013762468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03492851755682442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06456970017061531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
구간,0.02524775349935305,0.0,0.0,0.0,0.03248373441434265,0.03502601077400539,0.0,0.0,0.0,0.024102819852599006,0.0,0.06133941933022907,0.05806335598690567,0.0,0.04604545572746047,0.0,0.029024483543684382,0.03650587230357584,0.0,0.0,0.0,0.024102819852599006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04604545572746047,0.03650587230357584,0.05238487408191872,0.05033902066052001,0.0,0.043958995397900845,0.06102477863833849,0.03502601077400539,0.041440280044334664,0.037878534176727145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02582383348708256,0.026957696078768176,0.0,0.0,0.0,0.0,0.04604545572746047,0.020751247210547004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03021040112230377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03248373441434265,0.0,0.0,0.0,0.0,0.02524775349935305,0.0,0.0,0.0,0.0,0.06102477863833849,0.0,0.0,0.0,0.06133941933022907,0.05806335598690567,0.13475600569117593,0.02524775349935305,0.07752874770157926,0.07191638908850836,0.06843421547427045,0.05992872995938683,0.06022971108494992,0.0587651812833752
사면,0.0,0.0,0.02316943372902525,0.0,0.0,0.01872802116790958,0.0,0.0,0.01959402782080703,0.0,0.0,0.0,0.0,0.0,0.05262920382645398,0.0,0.031630938155180664,0.040916130306055204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02061162311771998,0.0,0.0,0.05262920382645398,0.040916130306055204,0.06259152289568364,0.06031135747260466,0.043958995397900845,0.0,0.054201358993321944,0.01872802116790958,0.048678240691028274,0.04714721157673962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030189602117790388,0.030858762300378845,0.018336793122425185,0.0,0.0,0.0,0.05262920382645398,0.021382985942052356,0.01801059045395675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03855886748639567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054201358993321944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
낙상,0.03694216417743206,0.18856859429196565,0.0,0.0,0.0,0.020942446326507755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18856859429196565,0.12904554414791206,0.049769493352941827,0.0,0.02403552674368336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904554414791206,0.02403552674368336,0.06763646194023368,0.06456970017061531,0.06102477863833849,0.054201358993321944,0.0,0.020942446326507755,0.052737488833056866,0.050980436987136446,0.0,0.0,0.0,0.0,0.10310035704497394,0.0,0.0,0.0,0.0,0.0,0.18856859429196565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020809461872103106,0.0,0.0,0.12904554414791206,0.0,0.0,0.0,0.18856859429196565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345426824992195,0.0,0.0323549236778884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03779038989982927,0.0,0.0,0.0,0.0,0.0,0.0,0.10310035704497394,0.03694216417743206,0.18856859429196565,0.049769493352941827,0.09846096184131493,0.09442025571789057,0.0,0.07533313251873791,0.07533313251873791,0.07533313251873791,0.0,0.0,0.0,0.03694216417743206,0.0,0.0,0.0,0.0,0.0,0.0
인지,0.02597894828544692,0.024372071542603364,0.03891772389950506,0.022304776097120428,0.01889772813031799,0.0,0.03236006339857632,0.03236006339857632,0.03228264409502003,0.02200020961360117,0.0,0.039529458874585144,0.0369812508626915,0.024372071542603364,0.019132420081280403,0.0,0.0,0.015737556001138266,0.0,0.0,0.0,0.02200020961360117,0.0,0.0,0.0,0.0,0.0,0.01608104042679238,0.0,0.0,0.019132420081280403,0.015737556001138266,0.06712975624076895,0.06406299447115059,0.03502601077400539,0.01872802116790958,0.020942446326507755,0.0,0.05223078313359215,0.05047373128767173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024372071542603364,0.0748266937821331,0.05367181968678296,0.05367181968678296,0.05367181968678296,0.05367181968678296,0.05367181968678296,0.05367181968678296,0.05367181968678296,0.05367181968678296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012302238230450948,0.0,0.0,0.019132420081280403,0.0,0.0,0.0,0.024372071542603364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01889772813031799,0.022304776097120428,0.0,0.0,0.0,0.02597894828544692,0.024372071542603364,0.0,0.0,0.03607236634507831,0.020942446326507755,0.0,0.0,0.0,0.039529458874585144,0.0369812508626915,0.09747543146539017,0.02597894828544692,0.05367181968678296,0.049025045818973885,0.04705952027062404,0.04140250446084547,0.04150534884385521,0.039935294942470015
증가,0.0,0.0,0.0,0.0,0.0,0.05223078313359215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05168254953650242,0.0,0.028557632215709006,0.04120092960720677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05168254953650242,0.04120092960720677,0.06627549047267801,0.0631919904825582,0.041440280044334664,0.048678240691028274,0.052737488833056866,0.05223078313359215,0.0,0.04681548813889626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020047117921420367,0.01950732165995309,0.0,0.0,0.0,0.0,0.05168254953650242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027966388257322557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052737488833056866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장애물,0.0,0.0,0.0,0.0,0.0,0.05047373128767173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04804453217440361,0.0,0.029116326647420376,0.03775409024975704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04804453217440361,0.03775409024975704,0.06076201459875472,0.05785870223961487,0.037878534176727145,0.04714721157673962,0.050980436987136446,0.05047373128767173,0.04681548813889626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022669241028205694,0.020542862443108097,0.0,0.0,0.0,0.0,0.04804453217440361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03197468302749133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050980436987136446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
질병,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33823882339356265,0.325039722576916,0.2934263793669354,0.1548257969009615,0.30389161468081854,0.2914380240472803,0.2856712839693083,0.25411982361007124,0.25411982361007124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1548257969009615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
원인,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33823882339356265,0.0,0.24962486584100743,0.2230175748922988,0.11718246311729834,0.22913362312817853,0.21605273317705656,0.21031954131622022,0.17876736872582455,0.17876736872582455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11718246311729834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
복용,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325039722576916,0.24962486584100743,0.0,0.21057723555780644,0.11025283441232071,0.21537073135403506,0.20272931069771888,0.19695264533769508,0.16539294167037222,0.16539294167037222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11025283441232071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
지병,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934263793669354,0.2230175748922988,0.21057723555780644,0.0,0.16231951791491053,0.19110100763416438,0.17917812683918685,0.1737870407128504,0.14430613274407558,0.14430613274407558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231951791491053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
개인,0.0823985570946831,0.2951602383772879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951602383772879,0.0,0.10769700554559695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10310035704497394,0.0,0.0,0.0,0.1548257969009615,0.11718246311729834,0.11025283441232071,0.16231951791491053,0.0,0.10000695465274789,0.09336921957455832,0.09048588000959042,0.07461819953119489,0.07461819953119489,0.2951602383772879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05422740667844439,0.0,0.0,0.0,0.0,0.0,0.0,0.2951602383772879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662510556194677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742163691202805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823985570946831,0.2951602383772879,0.10769700554559695,0.1559836708676168,0.1468351247739233,0.10310035704497394,0.1344637643713678,0.1344637643713678,0.1344637643713678,0.0,0.0,0.0,0.0823985570946831,0.0,0.0,0.0,0.0,0.0,0.0
추정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30389161468081854,0.22913362312817853,0.21537073135403506,0.19110100763416438,0.10000695465274789,0.0,0.18202355589825453,0.17634070182260636,0.1449880299537543,0.1449880299537543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000695465274789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
증상,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2914380240472803,0.21605273317705656,0.20272931069771888,0.17917812683918685,0.09336921957455832,0.18202355589825453,0.0,0.16333518417547202,0.13177488395188608,0.13177488395188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09336921957455832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
고혈압,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856712839693083,0.21031954131622022,0.19695264533769508,0.1737870407128504,0.09048588000959042,0.17634070182260636,0.16333518417547202,0.0,0.12599947768624611,0.12599947768624611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09048588000959042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정맥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25411982361007124,0.17876736872582455,0.16539294167037222,0.14430613274407558,0.07461819953119489,0.1449880299537543,0.13177488395188608,0.12599947768624611,0.0,0.09443851492453942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07461819953119489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
심정지,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25411982361007124,0.17876736872582455,0.16539294167037222,0.14430613274407558,0.07461819953119489,0.1449880299537543,0.13177488395188608,0.12599947768624611,0.09443851492453942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07461819953119489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
부주의,0.2594107326393016,0.0,0.045270730317168696,0.03157854192454766,0.040023036116203,0.024372071542603364,0.03871306981623995,0.03871306981623995,0.03863565051268367,0.03817414932634096,0.18438746679264773,0.08716210558695306,0.08230883656628743,0.0,0.05932701523889723,0.2171175100343083,0.04832470876040269,0.047524690752891174,0.047461292419998,0.047461292419998,0.0,0.03817414932634096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05932701523889723,0.047524690752891174,0.0,0.0,0.0,0.0,0.18856859429196565,0.024372071542603364,0.0,0.0,0.0,0.0,0.0,0.0,0.2951602383772879,0.0,0.0,0.0,0.0,0.0,0.0,0.1345514483087636,0.0989564472399089,0.0989564472399089,0.0989564472399089,0.0989564472399089,0.0989564472399089,0.0989564472399089,0.0989564472399089,0.0989564472399089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05932701523889723,0.0,0.0,0.3955670907120231,0.0,0.2735016714521707,0.24318136545432645,0.23959763957129082,0.22911578820091788,0.22911578820091788,0.22299272873786188,0.22299272873786188,0.2186542334253228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040023036116203,0.03157854192454766,0.18438746679264773,0.0,0.2951602383772879,0.2594107326393016,0.0,0.2171175100343083,0.19980068921862904,0.19151393056632365,0.18856859429196565,0.17487781239260375,0.17487781239260375,0.17487781239260375,0.08716210558695306,0.08230883656628743,0.0,0.2594107326393016,0.0,0.0,0.0,0.0,0.0,0.0
