Source,Target,Type,Id,Label,Weight,Color
발판,불안전,Directed,11358,,0.190913,"#000000"
발판,작업장,Directed,11360,,0.032016,"#000000"
발판,체계,Directed,11361,,0.027714,"#000000"
발판,신호,Directed,11364,,0.097094,"#000000"
발판,위험,Directed,11365,,0.08398,"#000000"
발판,대책,Directed,11367,,0.050785,"#000000"
발판,자세,Directed,11368,,0.115135,"#000000"
발판,돌출,Directed,11369,,0.053974,"#000000"
발판,원인,Directed,11370,,0.068166,"#000000"
발판,교육,Directed,11371,,0.052536,"#000000"
발판,요인,Directed,11372,,0.042806,"#000000"
발판,도출,Directed,11373,,0.044714,"#000000"
발판,방법,Directed,11374,,0.063864,"#000000"
발판,계단,Directed,11386,,0.150687,"#000000"
발판,가설,Directed,11387,,0.127115,"#000000"
발판,건물,Directed,11390,,0.073554,"#000000"
발판,점등,Directed,11394,,0.047034,"#000000"
발판,가로,Directed,11395,,0.047034,"#000000"
발판,벽돌,Directed,11396,,0.094067,"#000000"
발판,신년,Directed,11397,,0.047034,"#000000"
발판,내부,Directed,11399,,0.097491,"#000000"
발판,엘리베이터,Directed,11410,,0.208636,"#000000"
발판,이스트,Directed,11414,,0.059379,"#000000"
발판,인양,Directed,11415,,0.047617,"#000000"
상태,배관,Directed,11416,,0.209027,"#000000"
상태,바닥,Directed,11417,,0.032316,"#000000"
상태,설치,Directed,11418,,0.112948,"#000000"
상태,비계,Directed,11419,,0.093741,"#000000"
상태,자재,Directed,11420,,0.063209,"#000000"
상태,이동,Directed,11421,,0.696101,"#000000"
상태,안전,Directed,11422,,0.088669,"#000000"
상태,발판,Directed,11423,,0.069558,"#000000"
상태,운반,Directed,11424,,0.160588,"#000000"
상태,미흡,Directed,11425,,0.206293,"#000000"
상태,그라인더,Directed,11426,,0.044328,"#000000"
상태,차량,Directed,11429,,0.094472,"#000000"
상태,고정,Directed,11430,,0.034104,"#000000"
상태,구간,Directed,11431,,0.05364,"#000000"
상태,실시,Directed,11433,,0.026939,"#000000"
상태,절단,Directed,11434,,0.05232,"#000000"
상태,인조,Directed,11437,,0.035964,"#000000"
상태,사용,Directed,11439,,0.043993,"#000000"
상태,부주의,Directed,11440,,0.598292,"#000000"
상태,근로자,Directed,11441,,0.207476,"#000000"
상태,행동,Directed,11442,,0.337578,"#000000"
상태,불안전,Directed,11443,,0.172398,"#000000"
상태,작업장,Directed,11445,,0.040691,"#000000"
상태,체계,Directed,11446,,0.031511,"#000000"
상태,신호,Directed,11449,,0.038368,"#000000"
상태,자세,Directed,11451,,0.135192,"#000000"
상태,방법,Directed,11452,,0.049928,"#000000"
상태,통로,Directed,11459,,0.068849,"#000000"
상태,질병,Directed,11470,,0.23977,"#000000"
상태,질환,Directed,11471,,0.181094,"#000000"
상태,장기간,Directed,11472,,0.165621,"#000000"
상태,골격계,Directed,11473,,0.15915,"#000000"
상태,종사,Directed,11474,,0.134711,"#000000"
상태,건강,Directed,11475,,0.122333,"#000000"
상태,업무,Directed,11476,,0.116338,"#000000"
상태,플랜트,Directed,11478,,0.101183,"#000000"
상태,중량,Directed,11483,,0.070677,"#000000"
상태,베임,Directed,11485,,0.010912,"#000000"
상태,벨트,Directed,11486,,0.010689,"#000000"
운반,배관,Directed,11488,,0.198058,"#000000"
운반,바닥,Directed,11489,,0.031423,"#000000"
운반,설치,Directed,11490,,0.168487,"#000000"
운반,비계,Directed,11491,,0.151286,"#000000"
운반,자재,Directed,11492,,0.131395,"#000000"
운반,이동,Directed,11493,,0.280333,"#000000"
운반,안전,Directed,11494,,0.169504,"#000000"
운반,발판,Directed,11495,,0.062524,"#000000"
운반,상태,Directed,11496,,0.160588,"#000000"
운반,차량,Directed,11500,,0.035165,"#000000"
운반,구간,Directed,11501,,0.084941,"#000000"
운반,사이,Directed,11504,,0.054662,"#000000"
운반,이용,Directed,11506,,0.114191,"#000000"
운반,높이,Directed,11507,,0.052249,"#000000"
운반,사용,Directed,11509,,0.048224,"#000000"
운반,행동,Directed,11510,,0.150919,"#000000"
운반,불안전,Directed,11511,,0.156106,"#000000"
운반,이동식,Directed,11521,,0.175861,"#000000"
운반,이송,Directed,11522,,0.113117,"#000000"
운반,통로,Directed,11524,,0.097126,"#000000"
운반,지정,Directed,11525,,0.076314,"#000000"
운반,하나,Directed,11528,,0.05108,"#000000"
운반,통제,Directed,11530,,0.046774,"#000000"
운반,예방,Directed,11531,,0.051999,"#000000"
운반,마치,Directed,11533,,0.153739,"#000000"
운반,어깨,Directed,11536,,0.218841,"#000000"
운반,통증,Directed,11537,,0.208703,"#000000"
운반,허리,Directed,11538,,0.136138,"#000000"
운반,요양,Directed,11539,,0.068585,"#000000"
운반,산재,Directed,11540,,0.064566,"#000000"
운반,신청,Directed,11541,,0.064566,"#000000"
운반,느낌,Directed,11542,,0.064948,"#000000"
운반,방문,Directed,11543,,0.062428,"#000000"
운반,진단,Directed,11544,,0.062536,"#000000"
운반,대차,Directed,11546,,0.12178,"#000000"
운반,바퀴,Directed,11547,,0.05481,"#000000"
운반,협착,Directed,11549,,0.046083,"#000000"
운반,방향,Directed,11551,,0.04978,"#000000"
운반,덕트,Directed,11552,,0.066576,"#000000"
운반,낙상,Directed,11555,,0.115158,"#000000"
운반,미고,Directed,11556,,0.088182,"#000000"
운반,주장,Directed,11557,,0.09513,"#000000"
운반,조기,Directed,11558,,0.088677,"#000000"
운반,인력,Directed,11560,,0.108915,"#000000"
운반,중량,Directed,11561,,0.07602,"#000000"
미흡,배관,Directed,11635,,0.263074,"#000000"
