Source,Target,Type,Id,Label,Weight,Color
근로자,미흡,Directed,30607,,0.144741,"#000000"
근로자,상태,Directed,30609,,0.23059,"#000000"
근로자,골절,Directed,30611,,0.13004,"#000000"
근로자,부상,Directed,30612,,0.082905,"#000000"
근로자,왼쪽,Directed,30613,,0.082412,"#000000"
근로자,발목,Directed,30614,,0.079698,"#000000"
근로자,오른쪽,Directed,30615,,0.073645,"#000000"
근로자,우측,Directed,30616,,0.069971,"#000000"
근로자,부위,Directed,30619,,0.061283,"#000000"
불안전,자의,Directed,30624,,0.278654,"#000000"
불안전,부주의,Directed,30625,,0.871621,"#000000"
불안전,절단,Directed,30626,,0.237103,"#000000"
불안전,인지,Directed,30627,,0.158118,"#000000"
불안전,신호,Directed,30628,,0.171013,"#000000"
불안전,근로자,Directed,30629,,0.8466,"#000000"
불안전,행동,Directed,30630,,0.438271,"#000000"
불안전,이동,Directed,30632,,0.519537,"#000000"
불안전,부족,Directed,30633,,0.344865,"#000000"
불안전,경계,Directed,30634,,0.151175,"#000000"
불안전,자재,Directed,30635,,0.299149,"#000000"
불안전,공유,Directed,30636,,0.149448,"#000000"
불안전,정보,Directed,30637,,0.149448,"#000000"
불안전,구간,Directed,30641,,0.122679,"#000000"
불안전,자세,Directed,30652,,0.420826,"#000000"
불안전,산마루,Directed,30654,,0.275882,"#000000"
불안전,무의식,Directed,30655,,0.258845,"#000000"
불안전,케이싱,Directed,30656,,0.245099,"#000000"
불안전,취급,Directed,30657,,0.216778,"#000000"
불안전,자간,Directed,30658,,0.217084,"#000000"
불안전,중량,Directed,30659,,0.214426,"#000000"
행동,자의,Directed,30660,,0.262415,"#000000"
행동,부주의,Directed,30661,,0.823088,"#000000"
행동,절단,Directed,30662,,0.221911,"#000000"
행동,인지,Directed,30663,,0.147925,"#000000"
행동,신호,Directed,30664,,0.159406,"#000000"
행동,근로자,Directed,30665,,0.827187,"#000000"
행동,불안전,Directed,30666,,0.438271,"#000000"
행동,이동,Directed,30668,,0.490418,"#000000"
행동,부족,Directed,30669,,0.325451,"#000000"
행동,경계,Directed,30670,,0.141468,"#000000"
행동,자재,Directed,30671,,0.279736,"#000000"
행동,공유,Directed,30672,,0.139741,"#000000"
행동,정보,Directed,30673,,0.139741,"#000000"
행동,구간,Directed,30677,,0.116127,"#000000"
행동,자세,Directed,30688,,0.411599,"#000000"
행동,산마루,Directed,30690,,0.266646,"#000000"
행동,무의식,Directed,30691,,0.249582,"#000000"
행동,케이싱,Directed,30692,,0.236014,"#000000"
행동,취급,Directed,30693,,0.207388,"#000000"
행동,자간,Directed,30694,,0.207872,"#000000"
행동,중량,Directed,30695,,0.204858,"#000000"
이동,부주의,Directed,30754,,0.889905,"#000000"
이동,옹벽,Directed,30755,,0.072901,"#000000"
이동,인지,Directed,30756,,0.114795,"#000000"
이동,작업중,Directed,30757,,0.056561,"#000000"
이동,근로자,Directed,30758,,1.10289,"#000000"
이동,불안전,Directed,30759,,0.519537,"#000000"
이동,행동,Directed,30760,,0.490418,"#000000"
이동,부족,Directed,30762,,0.350286,"#000000"
이동,경계,Directed,30763,,0.120987,"#000000"
이동,자재,Directed,30764,,0.273508,"#000000"
이동,공유,Directed,30765,,0.140666,"#000000"
이동,정보,Directed,30766,,0.140666,"#000000"
이동,장비,Directed,30767,,0.165937,"#000000"
이동,운전,Directed,30768,,0.144916,"#000000"
이동,보행,Directed,30770,,0.198292,"#000000"
이동,균형,Directed,30771,,0.189275,"#000000"
이동,구간,Directed,30772,,0.138136,"#000000"
이동,사면,Directed,30773,,0.157888,"#000000"
이동,낙상,Directed,30774,,0.774273,"#000000"
이동,증가,Directed,30776,,0.155048,"#000000"
이동,장애물,Directed,30777,,0.144134,"#000000"
이동,토사,Directed,30780,,0.085009,"#000000"
이동,설치,Directed,30781,,0.090176,"#000000"
이동,안전,Directed,30782,,0.059501,"#000000"
이동,미흡,Directed,30783,,0.073818,"#000000"
이동,굴착기,Directed,30785,,0.070969,"#000000"
이동,적재,Directed,30786,,0.066781,"#000000"
이동,상태,Directed,30787,,0.065419,"#000000"
이동,과정,Directed,30789,,0.110411,"#000000"
부족,자의,Directed,30796,,0.233456,"#000000"
부족,부주의,Directed,30797,,2.171175,"#000000"
부족,신호,Directed,30798,,0.078903,"#000000"
부족,근로자,Directed,30799,,0.733766,"#000000"
부족,불안전,Directed,30800,,0.344865,"#000000"
부족,행동,Directed,30801,,0.325451,"#000000"
부족,이동,Directed,30803,,0.350286,"#000000"
부족,경계,Directed,30804,,0.094757,"#000000"
부족,자재,Directed,30805,,0.186315,"#000000"
부족,공유,Directed,30806,,0.093031,"#000000"
부족,정보,Directed,30807,,0.093031,"#000000"
부족,낙상,Directed,30811,,0.199078,"#000000"
부족,개인,Directed,30812,,0.430788,"#000000"
부족,미흡,Directed,30814,,0.05611,"#000000"
부족,끼임,Directed,30817,,0.066529,"#000000"
부족,사이,Directed,30818,,0.077402,"#000000"
부족,발목,Directed,30819,,0.074385,"#000000"
부족,실수,Directed,30824,,0.206419,"#000000"
부족,대한,Directed,30825,,0.188473,"#000000"
부족,하치,Directed,30827,,0.158809,"#000000"
부족,의욕,Directed,30828,,0.158809,"#000000"
부족,인동,Directed,30829,,0.158809,"#000000"
경계,부주의,Directed,30833,,0.241624,"#000000"
경계,옹벽,Directed,30834,,0.026477,"#000000"
경계,작업중,Directed,30835,,0.020071,"#000000"
경계,근로자,Directed,30836,,0.237552,"#000000"
경계,불안전,Directed,30837,,0.151175,"#000000"
경계,행동,Directed,30838,,0.141468,"#000000"
경계,이동,Directed,30840,,0.120987,"#000000"
경계,부족,Directed,30841,,0.094757,"#000000"
경계,자재,Directed,30842,,0.054979,"#000000"
경계,공유,Directed,30843,,0.023715,"#000000"
경계,정보,Directed,30844,,0.023715,"#000000"
경계,보행,Directed,30847,,0.038714,"#000000"
경계,균형,Directed,30848,,0.036197,"#000000"
경계,구간,Directed,30849,,0.029024,"#000000"
경계,사면,Directed,30850,,0.031631,"#000000"
경계,증가,Directed,30851,,0.028558,"#000000"
경계,장애물,Directed,30852,,0.029116,"#000000"
경계,토사,Directed,30854,,0.018333,"#000000"
경계,설치,Directed,30855,,0.022089,"#000000"
경계,안전,Directed,30856,,0.020117,"#000000"
경계,적재,Directed,30858,,0.014885,"#000000"
경계,상태,Directed,30859,,0.021208,"#000000"
경계,과정,Directed,30861,,0.025269,"#000000"
자재,부주의,Directed,30867,,0.475247,"#000000"
자재,인지,Directed,30868,,0.06295,"#000000"
자재,근로자,Directed,30869,,0.68805,"#000000"
자재,불안전,Directed,30870,,0.299149,"#000000"
자재,행동,Directed,30871,,0.279736,"#000000"
자재,이동,Directed,30873,,0.273508,"#000000"
자재,부족,Directed,30874,,0.186315,"#000000"
자재,경계,Directed,30875,,0.054979,"#000000"
자재,공유,Directed,30876,,0.070173,"#000000"
자재,정보,Directed,30877,,0.070173,"#000000"
자재,보행,Directed,30879,,0.111246,"#000000"
자재,균형,Directed,30880,,0.105242,"#000000"
자재,구간,Directed,30881,,0.073012,"#000000"
자재,사면,Directed,30882,,0.081832,"#000000"
자재,낙상,Directed,30883,,0.096142,"#000000"
자재,증가,Directed,30885,,0.082402,"#000000"
자재,장애물,Directed,30886,,0.075508,"#000000"
자재,토사,Directed,30888,,0.038474,"#000000"
자재,설치,Directed,30889,,0.039113,"#000000"
자재,적재,Directed,30891,,0.028547,"#000000"
자재,상태,Directed,30892,,0.024605,"#000000"
자재,과정,Directed,30894,,0.056522,"#000000"
공유,부주의,Directed,30901,,0.237306,"#000000"
공유,근로자,Directed,30902,,0.341178,"#000000"
공유,불안전,Directed,30903,,0.149448,"#000000"
공유,행동,Directed,30904,,0.139741,"#000000"
공유,이동,Directed,30906,,0.140666,"#000000"
공유,부족,Directed,30907,,0.093031,"#000000"
공유,경계,Directed,30908,,0.023715,"#000000"
공유,자재,Directed,30909,,0.070173,"#000000"
공유,정보,Directed,30910,,0.035023,"#000000"
공유,안전,Directed,30914,,0.015169,"#000000"
공유,상태,Directed,30916,,0.018386,"#000000"
정보,부주의,Directed,30923,,0.237306,"#000000"
정보,근로자,Directed,30924,,0.341178,"#000000"
정보,불안전,Directed,30925,,0.149448,"#000000"
정보,행동,Directed,30926,,0.139741,"#000000"
정보,이동,Directed,30928,,0.140666,"#000000"
정보,부족,Directed,30929,,0.093031,"#000000"
정보,경계,Directed,30930,,0.023715,"#000000"
정보,자재,Directed,30931,,0.070173,"#000000"
정보,공유,Directed,30932,,0.035023,"#000000"
정보,안전,Directed,30936,,0.015169,"#000000"
정보,상태,Directed,30938,,0.018386,"#000000"
